,volume,bid,ask,avg_bid,avg_ask,last_trade
638,1676.000,141.190,141.300,140.900,141.050,141.080
639,1196.000,141.330,141.470,141.294,141.426,141.410
640,1100.000,141.680,141.800,141.449,141.568,141.730
641,802.000,141.660,141.810,141.570,141.697,141.770
642,1467.000,141.880,141.950,141.811,141.945,141.930
643,1116.000,141.630,141.810,141.666,141.806,141.790
644,1108.000,141.710,141.790,141.709,141.875,141.720
645,998.000,141.330,141.520,141.542,141.692,141.510
646,1663.000,141.020,141.120,141.195,141.378,141.120
647,1960.000,140.630,140.750,140.380,140.560,140.300
648,1134.000,140.670,140.790,140.754,140.892,140.780
649,2077.000,140.650,140.780,140.643,140.787,140.790
650,621.000,140.800,140.920,140.774,140.932,140.850
651,1108.000,140.400,140.560,140.641,140.812,140.520
652,1615.000,140.740,140.840,140.598,140.734,140.790
653,301.000,140.860,141.040,140.694,140.861,140.750
654,1403.000,140.680,140.730,140.798,140.934,140.700
655,1549.000,141.030,141.120,140.927,141.045,141.070
656,915.000,141.320,141.420,141.236,141.352,141.330
657,2819.000,141.610,141.670,141.508,141.613,141.550
658,3949.000,141.600,141.710,141.675,141.775,141.730
659,2830.000,141.350,141.450,141.478,141.574,141.440
660,3808.000,141.520,141.620,141.522,141.610,141.560
661,3420.000,141.700,141.800,141.561,141.637,141.740
662,14718.000,141.820,141.870,141.879,141.955,141.860
663,16310.000,139.830,140.210,139.620,140.130,139.940
664,2326.000,140.170,140.590,140.504,140.973,140.630
665,3275.000,139.570,139.770,140.105,140.375,139.680
666,2039.000,140.040,140.370,140.280,140.554,140.280
667,1631.000,138.750,138.930,139.276,139.509,138.910
668,1748.000,138.100,138.290,138.368,138.596,138.150
669,2520.000,137.720,137.890,138.040,138.243,137.980
670,1421.000,138.090,138.270,137.820,138.061,138.170
671,6243.000,138.780,138.930,138.389,138.543,138.670
672,1427.000,138.440,138.570,138.726,138.886,138.590
673,4835.000,137.650,137.760,137.897,138.044,137.700
674,4709.000,136.680,136.790,137.022,137.160,136.740
675,2969.000,135.910,136.010,136.271,136.423,136.130
676,5160.000,135.470,135.610,135.410,135.554,135.580
677,7045.000,135.730,135.870,135.536,135.685,135.840
678,1458.000,136.130,136.260,136.149,136.306,136.210
679,3063.000,135.740,135.870,135.995,136.139,135.960
680,2584.000,135.810,135.930,135.776,135.930,135.900
681,2465.000,135.750,135.910,135.811,135.931,135.940
682,4964.000,134.790,134.950,135.061,135.189,134.910
683,1647.000,135.120,135.220,134.966,135.115,134.950
684,1130.000,135.290,135.460,135.178,135.326,135.320
685,3258.000,135.040,135.170,135.130,135.272,135.110
686,2511.000,134.630,134.770,134.795,134.917,134.720
687,9101.000,134.360,134.510,134.416,134.539,134.430
688,3247.000,134.420,134.480,134.367,134.496,134.400
689,2050.000,134.290,134.430,134.256,134.394,134.280
690,2138.000,133.360,133.490,133.850,133.991,133.410
691,1721.000,133.560,133.670,133.336,133.470,133.570
692,3384.000,133.210,133.350,133.369,133.493,133.260
693,1851.000,132.460,132.620,132.851,132.979,132.420
694,1714.000,133.510,133.660,133.101,133.239,133.530
695,1249.000,133.400,133.470,133.423,133.553,133.400
696,1260.000,133.680,133.780,133.466,133.613,133.640
697,3339.000,134.050,134.140,133.966,134.084,134.100
698,4982.000,134.040,134.160,133.710,133.822,134.050
699,4991.000,134.100,134.180,134.132,134.231,134.150
700,10103.000,134.610,134.910,134.370,134.448,134.680
701,31901.000,134.470,134.480,134.595,134.661,134.480
702,43106.000,133.010,133.230,131.917,132.411,133.070
703,4278.000,132.200,132.560,132.729,133.099,132.120
704,2166.000,133.890,134.240,132.912,133.227,133.800
705,3816.000,133.120,133.450,133.949,134.337,133.270
706,1908.000,133.580,133.830,133.086,133.375,133.590
707,1803.000,134.880,135.040,134.133,134.391,134.970
708,1519.000,134.550,134.780,134.811,135.043,134.770
709,1893.000,135.110,135.370,134.919,135.133,135.240
710,2227.000,135.230,135.540,135.092,135.280,135.310
711,809.000,135.660,136.030,135.267,135.498,135.420
712,1610.000,135.970,136.210,136.134,136.361,136.070
713,1540.000,136.000,136.070,135.859,136.074,136.040
714,1430.000,135.990,136.190,136.102,136.322,136.070
715,1269.000,135.960,136.090,135.872,136.067,136.060
716,3651.000,136.220,136.330,136.117,136.280,136.260
717,1100.000,136.060,136.190,136.245,136.414,136.310
718,1548.000,136.220,136.340,136.116,136.292,136.260
719,1093.000,136.010,136.100,136.185,136.355,136.250
720,1101.000,136.130,136.310,136.167,136.334,136.100
721,3753.000,136.570,136.680,136.333,136.525,136.700
722,2219.000,136.350,136.490,136.364,136.525,136.390
723,1122.000,136.110,136.350,136.276,136.439,136.310
724,1621.000,136.140,136.210,136.093,136.245,136.190
725,2398.000,136.170,136.260,136.167,136.333,136.300
726,1452.000,136.340,136.430,136.216,136.357,136.400
727,2285.000,136.470,136.650,136.240,136.395,136.250
728,1410.000,136.300,136.620,136.425,136.585,136.420
729,3714.000,136.320,136.550,136.501,136.745,136.490
730,1738.000,136.740,136.910,136.487,136.667,136.790
731,4570.000,135.020,135.190,135.843,136.027,135.140
732,2255.000,135.380,135.590,135.276,135.441,135.590
733,4329.000,135.610,135.740,135.641,135.792,135.680
